sno,ID,Name,Sex,Age,Height,Weight,Country,NOC,Games,Year,Season,City,Sport,Event,Medal
36575,18811,"Swintayla Marie ""Swin"" Cash",F,32.0,185.0,74.0,USA,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Gold
36619,18826,Vra slavsk (-Odloilov),F,22.0,160.0,58.0,Czech Republic,TCH,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Individual All-Around,Gold
36622,18826,Vra slavsk (-Odloilov),F,22.0,160.0,58.0,Czech Republic,TCH,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Horse Vault,Gold
36624,18826,Vra slavsk (-Odloilov),F,22.0,160.0,58.0,Czech Republic,TCH,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Balance Beam,Gold
36625,18826,Vra slavsk (-Odloilov),F,26.0,160.0,58.0,Czech Republic,TCH,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Individual All-Around,Gold
36627,18826,Vra slavsk (-Odloilov),F,26.0,160.0,58.0,Czech Republic,TCH,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Floor Exercise,Gold
36628,18826,Vra slavsk (-Odloilov),F,26.0,160.0,58.0,Czech Republic,TCH,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Horse Vault,Gold
36629,18826,Vra slavsk (-Odloilov),F,26.0,160.0,58.0,Czech Republic,TCH,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Uneven Bars,Gold
36631,18827,Charlotte Caslick,F,21.0,172.0,65.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Gold
36900,18974,Naomi Sandra Castle,F,26.0,180.0,72.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Gold
37035,19044,Tamika Devonne Catchings,F,25.0,185.0,77.0,USA,USA,2004 Summer,2004,Summer,Athina,Basketball,Basketball Women's Basketball,Gold
37036,19044,Tamika Devonne Catchings,F,29.0,185.0,77.0,USA,USA,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Women's Basketball,Gold
37037,19044,Tamika Devonne Catchings,F,33.0,185.0,77.0,USA,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Gold
37038,19044,Tamika Devonne Catchings,F,37.0,185.0,77.0,USA,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Gold
37043,19049,"Ethel Hannah Catherwood (-McLaren, -Mitchell)",F,20.0,178.0,58.0,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's High Jump,Gold
37138,19103,Tracy Ann Caulkins (-Stockwell),F,21.0,175.0,60.0,USA,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Individual Medley,Gold
37139,19103,Tracy Ann Caulkins (-Stockwell),F,21.0,175.0,60.0,USA,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 400 metres Individual Medley,Gold
37140,19103,Tracy Ann Caulkins (-Stockwell),F,21.0,175.0,60.0,USA,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
37412,19225,Daniela Ceccarelli,F,26.0,168.0,60.0,Italy,ITA,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Super G,Gold
37859,19455,Aldona esaityt-Nennien,F,26.0,172.0,70.0,Russia,URS,1976 Summer,1976,Summer,Montreal,Handball,Handball Women's Handball,Gold
37860,19455,Aldona esaityt-Nennien,F,30.0,172.0,70.0,Russia,URS,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,Gold
38158,19611,Lori Christine Chalupny,F,24.0,163.0,61.0,USA,USA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Gold
38378,19733,Jennifer Kay Bellamy Chandler,F,17.0,168.0,52.0,USA,USA,1976 Summer,1976,Summer,Montreal,Diving,Diving Women's Springboard,Gold
38429,19760,Chang Hye-Jin,F,29.0,158.0,50.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Individual,Gold
38430,19760,Chang Hye-Jin,F,29.0,158.0,50.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Team,Gold
38679,19901,Tina Alexandria Charles,F,23.0,193.0,88.0,USA,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Gold
38680,19901,Tina Alexandria Charles,F,27.0,193.0,88.0,USA,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Gold
38769,19949,Isabelle Chartrand,F,23.0,165.0,62.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
38801,19962,"Elizabeth ""Liz"" Chase",F,30.0,168.0,65.0,Zimbabwe,ZIM,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Women's Hockey,Gold
38814,19972,Brandi Denise Chastain,F,27.0,171.0,58.0,USA,USA,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Gold
38816,19972,Brandi Denise Chastain,F,36.0,171.0,58.0,USA,USA,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,Gold
38890,20013,Anne-Caroline Stphanie Chausson,F,30.0,172.0,64.0,France,FRA,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Women's BMX,Gold
39094,20108,"Chandra Danette Cheeseborough (-Shellman, -Guice)",F,25.0,165.0,58.0,USA,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
39095,20108,"Chandra Danette Cheeseborough (-Shellman, -Guice)",F,25.0,165.0,58.0,USA,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
39296,20217,Chen Jing,F,19.0,170.0,60.0,China,CHN,1988 Summer,1988,Summer,Seoul,Table Tennis,Table Tennis Women's Singles,Gold
39306,20220,Chen Jing,F,28.0,182.0,75.0,China,CHN,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Women's Volleyball,Gold
39374,20258,Chen Ruolin,F,15.0,160.0,47.0,China,CHN,2008 Summer,2008,Summer,Beijing,Diving,Diving Women's Platform,Gold
39375,20258,Chen Ruolin,F,15.0,160.0,47.0,China,CHN,2008 Summer,2008,Summer,Beijing,Diving,Diving Women's Synchronized Platform,Gold
39376,20258,Chen Ruolin,F,19.0,160.0,47.0,China,CHN,2012 Summer,2012,Summer,London,Diving,Diving Women's Platform,Gold
39377,20258,Chen Ruolin,F,19.0,160.0,47.0,China,CHN,2012 Summer,2012,Summer,London,Diving,Diving Women's Synchronized Platform,Gold
39378,20258,Chen Ruolin,F,23.0,160.0,47.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Women's Synchronized Platform,Gold
39384,20263,Chen Shih-Hsien,F,25.0,166.0,46.0,Taiwan,TPE,2004 Summer,2004,Summer,Athina,Taekwondo,Taekwondo Women's Flyweight,Gold
39434,20293,Chen Xiaomin,F,23.0,158.0,63.0,China,CHN,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Middleweight,Gold
39436,20295,Chen Xiexia,F,25.0,152.0,49.0,China,CHN,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Flyweight,Gold
39463,20310,Chen Yanqing,F,25.0,158.0,58.0,China,CHN,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Women's Lightweight,Gold
39464,20310,Chen Yanqing,F,29.0,158.0,58.0,China,CHN,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Lightweight,Gold
39481,20315,Chen Ying,F,30.0,164.0,67.0,China,CHN,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Gold
39498,20324,Chen Yueling,F,24.0,159.0,50.0,China,CHN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 10 kilometres Walk,Gold
39519,20335,Chen Zhong,F,17.0,183.0,73.0,China,CHN,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Women's Heavyweight,Gold
39520,20335,Chen Zhong,F,21.0,183.0,73.0,China,CHN,2004 Summer,2004,Summer,Athina,Taekwondo,Taekwondo Women's Heavyweight,Gold
39557,20351,Lauren Nicole Cheney (-Holiday),F,20.0,173.0,70.0,USA,USA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Gold
39558,20351,Lauren Nicole Cheney (-Holiday),F,24.0,173.0,70.0,USA,USA,2012 Summer,2012,Summer,London,Football,Football Women's Football,Gold
39582,20362,Cheng Fei,F,20.0,152.0,43.0,China,CHN,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Team All-Around,Gold
39668,20403,Yuliya Anatolyevna Chepalova,F,21.0,164.0,54.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,Gold
39670,20403,Yuliya Anatolyevna Chepalova,F,25.0,164.0,54.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's Sprint,Gold
39679,20403,Yuliya Anatolyevna Chepalova,F,29.0,164.0,54.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Gold
39810,20458,Yuliya Igorevna Chermoshanskaya,F,22.0,174.0,66.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
39846,20484,Lyudmila Alekseyevna Chernova (-Zenina),F,25.0,165.0,56.0,Russia,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
39874,20500,Lyudmila Georgiyevna Chernyshova (Prokoshina-),F,27.0,172.0,68.0,Russia,URS,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Women's Volleyball,Gold
39893,20515,Emilee Cherry,F,23.0,168.0,70.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Gold
39911,20525,Vivian Jepkemoi Cheruiyot,F,32.0,153.0,40.0,Kenya,KEN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 5,000 metres",Gold
39932,20535,Lina Anatolyevna Cheryazova,F,25.0,164.0,60.0,Uzbekistan,UZB,1994 Winter,1994,Winter,Lillehammer,Freestyle Skiing,Freestyle Skiing Women's Aerials,Gold
40203,20671,Anna Vladimirovna Chicherova,F,30.0,180.0,57.0,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,Athletics Women's High Jump,Gold
40206,20673,"Alexandra ""Sandy"" Chick",F,33.0,168.0,57.0,Zimbabwe,ZIM,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Women's Hockey,Gold
40261,20707,Vlada Aleksandrovna Chigiryova,F,21.0,162.0,46.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
40412,20796,Zulfiya Salakharovna Chinshanlo,F,19.0,155.0,53.0,Kazakhstan,KAZ,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Featherweight,Gold
40467,20835,Aurica Chiri-Brscu,F,29.0,181.0,75.0,Romania,ROU,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,Gold
40558,20892,Nadezhda Vladimirovna Chizhova,F,26.0,174.0,90.0,Russia,URS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Shot Put,Gold
40729,20995,Choi Eun-Gyeong,F,17.0,165.0,62.0,South Korea,KOR,2002 Winter,2002,Winter,Salt Lake City,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Gold
40732,20995,Choi Eun-Gyeong,F,21.0,165.0,62.0,South Korea,KOR,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Gold
40785,21018,Choi Hyeon-Ju,F,27.0,172.0,65.0,South Korea,KOR,2012 Summer,2012,Summer,London,Archery,Archery Women's Team,Gold
40836,21042,Choi Mi-Sun,F,20.0,168.0,53.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Team,Gold
40841,21045,Choi Min-Kyung,F,19.0,162.0,60.0,South Korea,KOR,2002 Winter,2002,Winter,Salt Lake City,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Gold
41074,21174,Maialen Chourraut Yurramendi,F,33.0,161.0,55.0,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Gold
41089,21181,Amy Yuen-Yee Chow (-Ho),F,18.0,155.0,44.0,USA,USA,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Team All-Around,Gold
41610,21462,Oksana Aleksandrovna Chusovitina,F,17.0,153.0,43.0,Russia,EUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Team All-Around,Gold
41808,21548,Teresa Barbara Ciepy-Wieczorek,F,26.0,166.0,60.0,Poland,POL,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
42279,21814,Kelly Clark,F,18.0,163.0,61.0,USA,USA,2002 Winter,2002,Winter,Salt Lake City,Snowboarding,Snowboarding Women's Halfpipe,Gold
42292,21817,"Caroline Archer ""KK"" Clark",F,26.0,188.0,72.0,USA,USA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Gold
42324,21835,Saskia Clark,F,36.0,176.0,68.0,UK,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Two Person Dinghy,Gold
42435,21890,Eldece Clarke-Lewis,F,35.0,165.0,58.0,Bahamas,BAH,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
42464,21907,Vronique Claudel,F,25.0,174.0,60.0,France,FRA,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Women's 3 x 7.5 kilometres Relay,Gold
42603,21980,Tammy P. Cleland-McGregor,F,20.0,172.0,59.0,USA,USA,1996 Summer,1996,Summer,Atlanta,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
42618,21986,"Elspeth Catherine Clement (Swain-, -Denning)",F,31.0,163.0,56.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,Gold
42837,22105,Alice Marie Coachman (-Davis),F,24.0,170.0,58.0,USA,USA,1948 Summer,1948,Summer,London,Athletics,Athletics Women's High Jump,Gold
42952,22154,Barbara Ann Cochran (-Williams),F,21.0,154.0,50.0,USA,USA,1972 Winter,1972,Winter,Sapporo,Alpine Skiing,Alpine Skiing Women's Slalom,Gold
43137,22243,Veronica Cogeanu-Cochela,F,30.0,175.0,78.0,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxed Eights,Gold
43139,22243,Veronica Cogeanu-Cochela,F,34.0,175.0,78.0,Romania,ROU,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,Gold
43142,22246,Mercedes Coghen Alberdingk-Thijm,F,29.0,170.0,55.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Women's Hockey,Gold
43210,22274,"Tiffany Lisa Cohen (-Adams, -Lalonde)",F,18.0,175.0,63.0,USA,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 400 metres Freestyle,Gold
43211,22274,"Tiffany Lisa Cohen (-Adams, -Lalonde)",F,18.0,175.0,63.0,USA,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 800 metres Freestyle,Gold
43269,22303,LaTasha Lavon Colander-Richardson (-Clark),F,24.0,168.0,52.0,USA,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
43694,22531,Mara Caridad Coln Ruees-Salazar,F,22.0,169.0,66.0,Cuba,CUB,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's Javelin Throw,Gold
43773,22570,Nadia Elena Comneci (-Conner),F,14.0,162.0,45.0,Romania,ROU,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Individual All-Around,Gold
43777,22570,Nadia Elena Comneci (-Conner),F,14.0,162.0,45.0,Romania,ROU,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Uneven Bars,Gold
43778,22570,Nadia Elena Comneci (-Conner),F,14.0,162.0,45.0,Romania,ROU,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Balance Beam,Gold
43781,22570,Nadia Elena Comneci (-Conner),F,18.0,162.0,45.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Floor Exercise,Gold
43784,22570,Nadia Elena Comneci (-Conner),F,18.0,162.0,45.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Balance Beam,Gold
43842,22598,Deborah Compagnoni,F,21.0,165.0,62.0,Italy,ITA,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Super G,Gold
43845,22598,Deborah Compagnoni,F,23.0,165.0,62.0,Italy,ITA,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Gold
43847,22598,Deborah Compagnoni,F,27.0,165.0,62.0,Italy,ITA,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Gold
44187,22776,Francesca Cristiana Conti,F,32.0,179.0,71.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,Gold
44313,22858,Myrtle Alice Cook (-McGowan),F,26.0,168.0,55.0,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
44315,22859,Natalie Louise Cook,F,25.0,181.0,73.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Gold
44333,22864,"Stephanie ""Steph"" Cook",F,28.0,172.0,57.0,UK,GBR,2000 Summer,2000,Summer,Sydney,Modern Pentathlon,Modern Pentathlon Women's Individual,Gold
44384,22889,Nicole Denise Cooke,F,25.0,167.0,58.0,UK,GBR,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Women's Road Race, Individual",Gold
44455,22928,Cynthia Lynne Cooper (-Dyke),F,25.0,178.0,68.0,USA,USA,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Women's Basketball,Gold
44567,22973,"Katherine Sarah ""Kat"" Copeland",F,21.0,172.0,58.0,UK,GBR,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Lightweight Double Sculls,Gold
44572,22975,Lillian Copeland (Drossin-),F,27.0,165.0,59.0,USA,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Women's Discus Throw,Gold
44658,23012,Sofia Corban-Banovici,F,27.0,179.0,78.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Quadruple Sculls,Gold
44822,23103,Sheila Marie Cornell-Douty,F,34.0,175.0,81.0,USA,USA,1996 Summer,1996,Summer,Atlanta,Softball,Softball Women's Softball,Gold
44823,23103,Sheila Marie Cornell-Douty,F,38.0,175.0,81.0,USA,USA,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Gold
45185,23302,Marlenis Costa Blanco,F,18.0,177.0,76.0,Cuba,CUB,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Women's Volleyball,Gold
45186,23302,Marlenis Costa Blanco,F,22.0,177.0,76.0,Cuba,CUB,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball Women's Volleyball,Gold
45187,23302,Marlenis Costa Blanco,F,27.0,177.0,76.0,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,Gold
45277,23352,"Candace ""Candy"" Costie (-Burke, -Merrill)",F,21.0,162.0,50.0,USA,USA,1984 Summer,1984,Summer,Los Angeles,Synchronized Swimming,Synchronized Swimming Women's Duet,Gold
45406,23426,Natalie Anne Coughlin (-Hall),F,21.0,173.0,63.0,USA,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
45407,23426,Natalie Anne Coughlin (-Hall),F,21.0,173.0,63.0,USA,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 100 metres Backstroke,Gold
45412,23426,Natalie Anne Coughlin (-Hall),F,25.0,173.0,63.0,USA,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 100 metres Backstroke,Gold
45575,23519,Alicia Jayne Coutts,F,24.0,176.0,69.0,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
45642,23549,Kirsty Leigh Coventry (-Seward),F,20.0,176.0,64.0,Zimbabwe,ZIM,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Backstroke,Gold
45645,23549,Kirsty Leigh Coventry (-Seward),F,24.0,176.0,64.0,Zimbabwe,ZIM,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Backstroke,Gold
45686,23570,"Gillian ""Gill"" Cowley",F,25.0,168.0,55.0,Zimbabwe,ZIM,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Women's Hockey,Gold
45732,23599,Stephanie Renee Cox (Lopez-),F,22.0,168.0,61.0,USA,USA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Gold
45764,23614,Colleen Coyne,F,26.0,160.0,59.0,USA,USA,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
45836,23657,"Kameryn Louise ""Kami"" Craig",F,25.0,181.0,88.0,USA,USA,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Gold
45837,23657,"Kameryn Louise ""Kami"" Craig",F,29.0,181.0,88.0,USA,USA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Gold
45932,23707,Chandra Crawford,F,22.0,175.0,68.0,Canada,CAN,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Women's Sprint,Gold
45977,23722,Shannon Crawford,F,28.0,173.0,74.0,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxed Eights,Gold
46294,23888,Norma Wilson Croker-Fleming,F,22.0,173.0,61.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
46500,23988,"Kimberley ""Kim"" Crow-Brennan",F,30.0,188.0,74.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Single Sculls,Gold
46640,24070,Ibolya Csk (-Kdr),F,21.0,166.0,58.0,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Women's High Jump,Gold
46791,24125,Tamara Csipes,F,26.0,176.0,78.0,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
46943,24183,Alenka Cuderman,F,23.0,166.0,59.0,Serbia,YUG,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Women's Handball,Gold
47074,24264,Chay Crista Kerio Cullen,F,30.0,182.0,74.0,UK,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Gold
47103,24281,Yumileidi Cumb Jay,F,29.0,183.0,104.0,Cuba,CUB,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Shot Put,Gold
47336,24406,Denise Marie Curry,F,24.0,185.0,74.0,USA,USA,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Gold
47428,24448,"Elizabeth Alyse ""Betty"" Cuthbert",F,18.0,169.0,57.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Women's 100 metres,Gold
47429,24448,"Elizabeth Alyse ""Betty"" Cuthbert",F,18.0,169.0,57.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Women's 200 metres,Gold
47430,24448,"Elizabeth Alyse ""Betty"" Cuthbert",F,18.0,169.0,57.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
47432,24448,"Elizabeth Alyse ""Betty"" Cuthbert",F,26.0,169.0,57.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 400 metres,Gold
47452,24456,Laura Cutina,F,15.0,143.0,36.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Team All-Around,Gold
47468,24465,Angela Cutrone,F,23.0,163.0,60.0,Canada,CAN,1992 Winter,1992,Winter,Albertville,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Gold
47652,24565,Kinga Czigny,F,20.0,173.0,64.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
48052,24768,Sara Ilonka Dbritz,F,21.0,171.0,59.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Gold
48108,24808,Ekaterina Stefanova Dafovska (-Prodanova),F,22.0,163.0,54.0,Bulgaria,BUL,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 15 kilometres,Gold
48229,24859,Anna Viktoria Dahlberg-Olsson,F,29.0,165.0,60.0,Sweden,SWE,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,Gold
48243,24864,Gunn Rita Dahle-Flesj,F,31.0,173.0,64.0,Norway,NOR,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Women's Mountainbike, Cross-Country",Gold
48334,24921,Sylvie Daigle,F,29.0,168.0,61.0,Canada,CAN,1992 Winter,1992,Winter,Albertville,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Gold
48566,25036,Chloe Elysha Dalton,F,23.0,180.0,72.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Gold
48686,25098,Georgeta Damian-Andrunache,F,24.0,178.0,75.0,Romania,ROU,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxless Pairs,Gold
48687,25098,Georgeta Damian-Andrunache,F,24.0,178.0,75.0,Romania,ROU,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,Gold
48688,25098,Georgeta Damian-Andrunache,F,28.0,178.0,75.0,Romania,ROU,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxless Pairs,Gold
48689,25098,Georgeta Damian-Andrunache,F,28.0,178.0,75.0,Romania,ROU,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,Gold
48690,25098,Georgeta Damian-Andrunache,F,32.0,178.0,75.0,Romania,ROU,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxless Pairs,Gold
48878,25193,"Eleanor Suzanne ""Ellie"" Daniel (-Drye)",F,18.0,173.0,65.0,USA,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
49030,25262,Olga Valeryevna Danilova,F,27.0,168.0,56.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,Gold
